Checkpoint;Opponent;Game Moves;Winner
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 H4 G6 H6 H5 E7 F5 D6 E4 D4 D5 J4 I5 J5 I6 J6 I8 K7 J9 I7 H8 H7 G8 G7 F8 D9 F7 B6 C5 F6 G5 B5 C6 B7 C4 B4 A9 C8 B3 C3 C2 E2 D2 D3 D10 B10 E1 F1 B11 A11 C9 B9 C10 B8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 I10 I6 H8 I8 H9 K9 J11 F9 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C5 A10 B10 B9 C8 C9 D11 D8 E7 E2 E9 E4 B4 B3 D2 E1 C2 C1 A2 B2 E3 F2 F3 G2 I1 G3 H3 G4 A4 A3 H4 G5 H5 G6 G8 H7 I7 J8 I9 H10 J9 K8 J10 I11 K10 K11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 I6 G7 F10 H5 I2 J2 E10 H9 G11 I10 G8 K5 J7 H7 H8 D10 E8 F8 E9 D8 D9 B10 C9 B9 C8 B8 C7 B7 C6 B6 B5 C5 D4 C4 D3 C3 B2 D2 E1 E2 F1 F2 G1 H2 G2 F3 G3 C2 C1 J3 H4 F4 G4 F6 F5 E6 E5 D6 D5 G9 F9 I8 I7 A2 A3 K6 K7;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 J11 I6 H8 I8 I7 F9 G7 E8 F6 D7 E5 D5 D6 K6 J7 B7 C6 B6 C7 B8 C10 C5 A10 B10 B9 C8 C9 D10 D8 E7 E2 E4 F2 G3 H1 I2 D9 E9 I1 J1 H2 H3 C11 D11 F3 F4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 J10 I6 H8 I8 I7 F9 G7 E8 F6 D7 E5 D5 D6 K6 J7 B7 C6 B6 C7 B8 C10 C5 A10 B10 B9 C8 C9 D10 D8 E7 E2 E4 F2 G3 H1 I2 D9 E9 I1 J1 H2 H3 C11 D11 F3 F4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 H9 F6 E8 B9 B10 G7 F9 G9 G8 I7 H8 J8 I10 K9 J11 C10 C9 F8 E9 D9 D8 I9 H10 J9 I8 J7 J10 K10 K11 A10 A11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 I10 H5 I2 J2 F10 E10 F8 G8 F9 H9 G11 D9 E7 D7 D8 K9 J11 B9 C8 B8 C7 B7 C6 B6 B5 C5 D4 C4 D3 C3 B2 D2 E1 E2 F1 B10 F2 E3 F3 C2 C1 H2 H3 G3 F4 G4 F5 H10 H11 G10 F11 E8 F7 J8 I9 F6 E6 G9 I8 J7 I7 J6 I6 J5 I5 K3 K8 J9 J10 K10 K11 A2 A3;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 H5 F6 G4 E5 F3 K4 J3 D4 E2 I3 I4 C3 B2 H4 G5 F4 G3 E4 E3 F5 D3 C4 D2 C2 C1 K3 K2 A2 A3;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 F10 H5 I2 J2 E10 H9 G11 I10 G8 H7 H8 J7 I8 J8 I7 J6 I6 J5 I5 K3 I9 J9 J4 K4 J3 K2 H11 I11 J1 K1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 J11 H5 I2 J2 F10 E10 F8 G8 F9 H9 G11 I10 I4 H4 I3 G3 H1 F2 H11 I11 G2 F3 H3 G4 H2 G1 H6 G6 G9 H8 H10 I9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 H4 F5 F6 K3 G6 E6 E7 C8 B11 D7 D9 A11 B9 C9 B10 C10 C11 D10 D11 F10 E10 F9 E9 H6 H5 I5 J3 K2 J4 I4 I3 K4 J5 K5 J7 J6 K1 J2 J1 I2 I1 I6 H2 H3 G3 G4 F4 D5 E3 C4 D2 B2 B3 C2 C1 C3 D3 B1 D4 C5 E5 D6 E11 F11 G8 F8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 I6 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 J11 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 J7 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 J6 E8 F6 D7 E5 C6 D4 B5 C10 E9 D11 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 E7 D8 D9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 J8 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 F6 J6 D7 A8 I5 K4 J3 B9 B6 C6 B8 A9 B7 H5 H6 C7 C8 G6 F7 E7 E6 K3 K2 A7 A6 I4 J4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 E9 J6 I8 C10 D9 C9 D8 C8 D6 B7 C5 A6 A5 B5 C4 B4 B2 C3 D1 E2 B6 A7 C7 B8 D2 D3 E1 F1 C11 B11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 E7 F7 G5 F6 F5 J4 D6 G6 H5 I3 I6 K5 J7 B7 C5 A6 A5 B5 C4 B4 B2 C8 B11 C3 D1 A11 B9 C9 B10 D10 D2 D3 E2 C2 C1 E3 F2 G2 F3 F4 E4 E5 D5 E6 D7 G3 G4 G1 C7 C11 C10 D9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 E5 G4 F6 J6 H9 C6 D7 C8 C7 A8 B8 I5 J2 A9 B11 B7 A11 D10 D8 C9 D9 C10 D4 B9 B5 C5 C4 D5 E4 G3 H1 F2 E6 H5 H8 I9 I8 K7 J8 K8 J9 K9 J11 J10 I11 I10 H11 H10 G11 G10 F11 F10 E11 E10 D11 C11 F4 J7 I7 G5 F5 I6 H7 I2 H3 H2 G6 J1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 F5 G5 F6 J6 J5 D6 D7 B8 C7 B7 C9 A10 A11 B10 B11 C10 C11 D10 D11 E10 E11 G10 F10 G9 F9 I6 I5 H6 H5 G6 G4 H4 I2 H3 H2 J2 I3 I4 J3 G3 G2 I8 H8 H9 G8 I7 F3 F4 E4 E5 C5 A6 B4 A5 B2 C6 D5 B3 C2 C3 D2 B6 B5 E2 D3 C4 D4 A3 A2 K2 K3;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 I6 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 E8 B9 B10 I6 H8 J7 I9 K8 H5 I4 I5 K4 J5 K5 J4 K3 J1 K9 K1 J3 H2 F3 G1 E2 H4 I3 H3 I2 I1 D9 D8 C9 C7 A8 B6 B7 C6 C8 D7 B8 A7 F6 F7 H6 G6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 J7 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 J6 E8 F6 D7 E5 C6 D4 B5 C10 E9 D11 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 E7 D8 D9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 K11 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J10 I6 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J10 J7 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J10 E8 B9 B10 J6 J5 H6 H7 I6 I8 K7 J9 D9 D8 C9 C7 A8 B6 K8 K9 A7 A6 C8 D7 B7 C6 I7 H8 J8 I9 F8 F7;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J10 J6 E8 F6 D7 E5 C6 D4 B5 C10 E9 D11 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 E7 D8 D9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 J10 K11 J6 J5 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 I7 I6 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 I7 H9 E8 F6 D7 E5 C6 D4 B5 C10 B10 C3 B2 B9 C9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 B11 A11 B1 C1 C8 D8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 I7 J4 F6 E8 B9 B10 H5 I6 D9 D8 C9 C7 A8 B6 A7 A6 C8 D7 B7 C6 F8 F7 K5 K4 H6 H7 J5 I5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 I7 I10 E8 F6 D7 E5 C6 D4 B5 C10 D10 C3 B2 C9 A10 A11 D8 D9 E9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 C11 D11 B1 C1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A4 G7 I7 I9 E8 F6 D7 E5 C6 D4 B5 C10 D10 C3 B2 C9 A10 A11 D8 D9 E9 D6 C7 D5 E6 F5 C5 C4 B4 B3 A3 C11 D11 B1 C1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 G7 I10 H5 I2 J2 F10 E10 F8 G8 F9 H9 G11 D9 E7 D7 D8 K9 J11 B9 C8 B8 C7 B7 C6 B6 C5 B5 C3 C4 D3 D4 E3 B10 E4 A4 B4 A5 B3 D5 E5 D6 E6 A3 A2 H10 H11 G10 F11 E8 F7 J8 I9 G9 I8 J7 I7 J6 I6 J5 I5 K3 K8 J9 J10 K10 K11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 G7 H5 F6 G4 E5 E4 F4 G2 G3 H2 F3 F2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 C4 D5 C6 C5 A6 B6 I4 I5 A7 B5 A5 B4 A4 B3 K3 K4 A3 A2;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 G7 H4 K3 F5 D6 E4 C5 D3 I4 J2 I3 I2 H3 H2 G2 G3 B4 C2 J3 K2 E3 D4 C3 D2 F3 F4 A3 A2;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 G7 F10 H5 I2 J2 E10 H9 G11 I10 G8 H7 H8 J7 I8 J8 I7 J6 I6 J5 I5 K3 I9 J9 J4 K4 J3 K2 H11 I11 J1 K1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 G7 G9 H5 I2 J2 F9 E8 D9 E9 D11 D10 C11 E10 E11 F10 F11 H10 G10 A10 A11 I8 H8 I7 H7 I6 J3 H6 I4 H9 H4 G5 G4 F4 F5 E5 E6 D7 D6 A7 C7 K2 K3 B8 B5 C5 B6 C6 B7 A5 A6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F5 I10 E7 D10 C10 G2 H2 G3 H3 G4 H4 G5 H5 G6 H6 G7 H7 G8 H8 G10 H10 H9 G9 F10 E10 F9 I9 I8 K7 J8 E3 F1 K8 J6 J9 J7 D2 E4 C5 D6 C7 C6 A7 B7 A8 B6 A6 B5 A5 B8 A9 B10 B9 C9 D9 D8 D7 E8 C8 E9 A10 A11 K6 K5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F5 F8 E7 D9 A10 A11 H7 G9 I8 H10 J9 I11 K10 I5 K4 J6 G6 H4 G3 H1 F2 G4 F4 J8 I9 J10 K9 I10 G7 H8 I7 J11 K11 G2 F3 G1 F1 H6 G5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F5 G7 E8 F6 J6 D7 A8 I5 K4 J3 C7 C8 B10 A9 H5 H6 E7 E6 G6 F7 B9 B8 K3 K2 I4 J4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F5 F7 E7 D9 A10 E8 C8 A11 C10 C9 B10 B9 H6 G8 H8 H7 J6 I7 A9 B8 A8 B7 A7 B6 A6 B5 A5 B4 A4 B3 A3 A2 J7 I6 J5 I5 J4 J3 I4 I3 H4 H3 J8 I10 K9 J11 H9 G11 F4 F3 G3 H1 H2 I1 G2 G1 I2 J1 F2 F1 D2 E2 K1 J2 D3 E3 D4 E4 D5 E5 D6 E6 F6 G6 D7 E1 D1 I9 I8 F10 H10 H11 G5 J10 H5 G9 G10 F11 G7 F8 K10 K11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F5 F6 E6 E7 C8 D7 H5 I2 C7 D6 C6 D4 C4 C5 D5 E4 G3 H1 F2 E5 G7 G8 F8 E10 G5 F9 D9 C11 B10 F3 G2 B11 A11 F1 G1 C10 G6 E9 E8 C9 D8 B9 D10 D11 J7 H9 I9 H11 H7 H8 I7 I8 J8 I6 J10 J6 H10 G11 I10 I11 J11 H6 F4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 J9 J11 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E2 E3 C5 D3 B4 C2 H2 H1 I2 J1 K2 K1 C3 D2 A3 A2;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 J9 I5 G6 G7 E8 F7 E7 F5 F6 H4 D6 E4 C5 D3 B4 C2 K3 J5 G3 F4 G4 G5 H5 I4 D4 E3 C4 C3 A3 A2 K4 K5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 J9 J6 F7 F8 E8 E9 C10 D9 H7 H8 G8 F10 G9 G10 C9 D8 C8 D6 C6 C7 D7 E6 G5 H2 E7 J2 I2 H4 H3 G4 F5 F4 E5 E4 D5 D4 C4 C5 I3 I4 K3 J3 B6 B5 A6 A5 K2 K1;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 J9 J7 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 H10 H9 I8 I9 J8 I11 I10 G4 H8 H7 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E2 E3 D5 C4 D4 D3 H2 H1 I2 J1 A5 B6 K2 K1 B4 C3 C5 B5 A7 A6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 J9 I8 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 H9 H10 I9 I11 K10 J10 K9 J11 K11 G4 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E2 E3 D5 C4 D4 D3 H2 H1 I2 J1 A5 B6 K2 K1 B4 C3 C5 B5 A7 A6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G10 G9 H7 I8 H8 H9 D10 D11 C10 B11 K7 J9 A10 A11 J6 J8 K9 K8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F6 F7 E7 D9 A10 G4 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E2 E3 D3 C5 A6 B4 D4 D5 H2 H1 I2 J1 B7 C4 K2 K1 A5 A4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G10 G9 J7 H9 I9 H7 J6 I5 K4 J3 I3 I4 H4 H5 G5 G6 F7 E7 H6 I6 D10 D11 C10 B11 A10 A11 K3 K2;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G10 G9 J7 H9 I9 H7 J6 I5 K4 J3 K3 K1 J2 J4 H10 J5 K5 J1 I2 I1 H2 H1 F2 G2 F3 G3 I3 I4 H4 G4 E5 E6 E7 D6 A7 C7 B8 B5 C5 B6 B7 C6 A6 A5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 F6 F8 E8 E9 C10 D9 C9 D8 C8 D7 C7 D6 C6 D4 C4 C5 D5 E4 E5 F4 H3 F5 G5 I1 J2 G4 H4 J1 K1 E6 H7 H6 G7 G6 F7 E7 G9 F11 H10 G8 H8 E10 G10 H11 G11 I2 I3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 I5 I10 H7 J2 H3 I1 G2 I4 G5 H5 G6 G9 F8 E10 D9 C11 B10 B11 A11 C10 C9 E9 E8 F4 G3 G4 H4 H1 G1 F7 G7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 I5 H8 F9 G7 E8 F6 D7 E5 D5 D6 K7 J6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 D9 E9 D2 E3 F1 C2 C3 G2 F2 F3 G1 H1 C11 D11 E4 B5 D3 D4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 I5 H7 I7 I6 F8 G6 E7 F5 D6 E4 C5 D3 B4 C2 K5 J6 K6 J7 K7 J9 J8 I9 I8 H9 H8 G9 G8 F9 E9 D11 E10 E11 F10 F11 G10 G11 H10 H11 I10 I11 C10 D10 D9 C11 B11 D8 J2 I4 K3 J4 J5 K4 H5 H4 G3 G5 E5 F4 D5 D4 C3 D2 A3 A2;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 I5 H9 F5 F8 D9 E7 D7 D8 H7 G9 B9 C8 B8 B10 C9 C11 E10 C7 B7 C6 B6 C4 A5 B3 C5 D4 D5 E4 F4 E5 D6 E6 J8 I10 K9 J11 E8 F7 B5 B4 G8 F9 I8 J10 I9 H10 K10 K11 A2 A3;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 B2 I5 J11 H7 J2 H3 I1 G2 I4 G5 H5 G6 G9 F8 E10 D9 C11 B10 B11 A11 C10 C9 E9 E8 F4 G3 G4 H4 H1 G1 F7 G7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 G7 J9 I6 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 B5 A10 B10 B9 C8 C9 D10 D8 E7 C3 A4 D9 E9 C5 E6 F5 C4 D3 B4 B3 A3 C11 D11 B1 C1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 G7 J9 J7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 A10 A11 D10 C9 C8 D9 E9 D8 E7 C5 B5 B4 C4 C3 D3 E1 D2 D1 C2 C1 B1 C11 D11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 G7 J9 J6 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 A10 A11 E9 D11 F10 C8 H7 H6 I6 I5 J5 J4 C9 B9 B10 A9 K4 K3 E6 F5 F7 G6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 G7 J9 J11 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 B5 A10 B10 B9 C8 C9 D10 D8 E7 C3 A4 D9 E9 C5 E6 F5 C4 D3 B4 B3 A3 C11 D11 B1 C1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 G7 J9 J8 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 A10 A11 D10 C9 C8 D9 E9 D8 E7 C5 B5 B4 C4 C3 D3 E1 D2 D1 C2 C1 B1 C11 D11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 G7 E8 E9 J6 I8 C10 D9 C9 D8 C8 D6 C6 C7 D7 E6 G5 H2 E7 F6 A8 B7 A7 B8 A9 B9 A10 B6 A6 B4 B5 C4 C5 D4 D5 E4 E5 F4 F5 G4 J2 I4 H4 I3 H3 I2 G3 G2 F3 F2 E3 E2 D3 D2 C3 C2 B3 C1 B1 C11 A11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 G7 E8 F6 J6 D7 A8 I5 K4 J3 B9 B6 C6 B8 A9 B7 H5 H6 C7 C8 G6 F7 E7 E6 A7 A6 K3 K2 I4 J4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;B2 G7 E8 F5 G5 F6 J6 J5 D6 D7 B8 C7 B7 C9 A10 A11 B10 B11 C10 C11 D10 D11 E10 E11 G10 F10 G9 F9 I6 I5 H6 H5 G6 G4 H4 I2 H3 H2 J2 I3 I4 J3 G3 G2 I8 H8 H9 G8 I7 F3 F4 E4 E5 C5 A6 B4 D5 D4 C6 B5 K2 K3 A4 A5;Blue
